"","author","word","n","tf","idf","tf_idf"
"3209","EAP","damning",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3210","EAP","damp",7,9.60957662950964e-05,0,0
"3211","EAP","dampness",3,4.11838998407556e-05,0.405465108108164,1.66986344012478e-05
"3212","EAP","damps",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3213","EAP","damsels",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3214","EAP","dan",3,4.11838998407556e-05,1.09861228866811,4.52451384603307e-05
"3215","EAP","dance",2,2.74559332271704e-05,0,0
"3216","EAP","danced",3,4.11838998407556e-05,0,0
"3217","EAP","dancers",2,2.74559332271704e-05,0,0
"3218","EAP","dances",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3219","EAP","dancing",5,6.8639833067926e-05,0,0
"3220","EAP","dandy",3,4.11838998407556e-05,0.405465108108164,1.66986344012478e-05
"3221","EAP","danger",22,0.000302015265498874,0,0
"3222","EAP","dangerous",11,0.000151007632749437,0,0
"3223","EAP","dangerously",1,1.37279666135852e-05,0,0
"3224","EAP","dangers",4,5.49118664543408e-05,0,0
"3225","EAP","dangle",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3226","EAP","dangled",2,2.74559332271704e-05,1.09861228866811,3.01634256402205e-05
"3227","EAP","dangling",4,5.49118664543408e-05,1.09861228866811,6.03268512804409e-05
"3228","EAP","daniel",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3229","EAP","dank",1,1.37279666135852e-05,0,0
"3230","EAP","dante",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3231","EAP","daphne",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3232","EAP","daphnis",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3233","EAP","dar",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3234","EAP","dare",10,0.000137279666135852,0,0
"3235","EAP","dared",12,0.000164735599363022,0,0
"3236","EAP","dares",4,5.49118664543408e-05,1.09861228866811,6.03268512804409e-05
"3237","EAP","daring",2,2.74559332271704e-05,0,0
"3238","EAP","dark",59,0.000809950030201527,0,0
"3239","EAP","darkened",1,1.37279666135852e-05,0,0
"3240","EAP","darker",2,2.74559332271704e-05,0.405465108108164,1.11324229341652e-05
"3241","EAP","darkest",2,2.74559332271704e-05,0,0
"3242","EAP","darkling",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3243","EAP","darkly",3,4.11838998407556e-05,0.405465108108164,1.66986344012478e-05
"3244","EAP","darkness",29,0.000398111031793971,0,0
"3245","EAP","darry",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3246","EAP","dart",2,2.74559332271704e-05,0.405465108108164,1.11324229341652e-05
"3247","EAP","darted",1,1.37279666135852e-05,0,0
"3248","EAP","dashed",5,6.8639833067926e-05,0,0
"3249","EAP","dashing",2,2.74559332271704e-05,0.405465108108164,1.11324229341652e-05
"3250","EAP","dastardly",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3251","EAP","dat",23,0.00031574323211246,1.09861228866811,0.000346879394862535
"3252","EAP","dat's",4,5.49118664543408e-05,1.09861228866811,6.03268512804409e-05
"3253","EAP","data",8,0.000109823732908682,0.405465108108164,4.45296917366607e-05
"3254","EAP","date",14,0.000192191532590193,0,0
"3255","EAP","dating",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3256","EAP","daubed",2,2.74559332271704e-05,1.09861228866811,3.01634256402205e-05
"3257","EAP","daughter",21,0.000288287298885289,0,0
"3258","EAP","daughter's",3,4.11838998407556e-05,0.405465108108164,1.66986344012478e-05
"3259","EAP","daughters",1,1.37279666135852e-05,0,0
"3260","EAP","david",2,2.74559332271704e-05,0,0
"3261","EAP","davidson",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3262","EAP","davy",4,5.49118664543408e-05,1.09861228866811,6.03268512804409e-05
"3263","EAP","dawn",10,0.000137279666135852,0,0
"3264","EAP","dawned",3,4.11838998407556e-05,0,0
"3265","EAP","dawns",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3266","EAP","day",174,0.00238866619076382,0,0
"3267","EAP","day's",2,2.74559332271704e-05,0,0
"3268","EAP","daybreak",4,5.49118664543408e-05,1.09861228866811,6.03268512804409e-05
"3269","EAP","daylight",3,4.11838998407556e-05,0,0
"3270","EAP","days",82,0.00112569326231399,0,0
"3271","EAP","daytime",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3272","EAP","dazzle",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3273","EAP","dazzled",2,2.74559332271704e-05,0,0
"3274","EAP","dazzling",4,5.49118664543408e-05,0,0
"3275","EAP","de",133,0.00182581955960683,0,0
"3276","EAP","dead",51,0.000700126297292845,0,0
"3277","EAP","deaden",3,4.11838998407556e-05,1.09861228866811,4.52451384603307e-05
"3278","EAP","deadened",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3279","EAP","deadly",8,0.000109823732908682,0,0
"3280","EAP","deaf",4,5.49118664543408e-05,0,0
"3281","EAP","deafen",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3282","EAP","deal",14,0.000192191532590193,0,0
"3283","EAP","dealer",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3284","EAP","dealings",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3285","EAP","dealt",2,2.74559332271704e-05,1.09861228866811,3.01634256402205e-05
"3286","EAP","dear",25,0.00034319916533963,0,0
"3287","EAP","dearest",4,5.49118664543408e-05,0.405465108108164,2.22648458683304e-05
"3288","EAP","death",99,0.00135906869474493,0,0
"3289","EAP","death's",14,0.000192191532590193,0,0
"3290","EAP","deathful",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3291","EAP","deaths",4,5.49118664543408e-05,0,0
"3292","EAP","debauch",1,1.37279666135852e-05,0,0
"3293","EAP","debaucheries",2,2.74559332271704e-05,1.09861228866811,3.01634256402205e-05
"3294","EAP","debbil",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3295","EAP","debbils",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3296","EAP","debt",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3297","EAP","debts",1,1.37279666135852e-05,0,0
"3298","EAP","decadence",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3299","EAP","decamps",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3300","EAP","decanter",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3301","EAP","decay",7,9.60957662950964e-05,0,0
"3302","EAP","decayed",6,8.23677996815112e-05,0,0
"3303","EAP","decaying",3,4.11838998407556e-05,0,0
"3304","EAP","decease",7,9.60957662950964e-05,1.09861228866811,0.000105571989740772
"3305","EAP","deceased",15,0.000205919499203778,0.405465108108164,8.34931720062389e-05
"3306","EAP","deceit",2,2.74559332271704e-05,0.405465108108164,1.11324229341652e-05
"3307","EAP","deceived",12,0.000164735599363022,0,0
"3308","EAP","decency",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3309","EAP","decent",3,4.11838998407556e-05,0.405465108108164,1.66986344012478e-05
"3310","EAP","decently",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3311","EAP","deception",2,2.74559332271704e-05,0.405465108108164,1.11324229341652e-05
"3312","EAP","decide",3,4.11838998407556e-05,0,0
"3313","EAP","decided",10,0.000137279666135852,0,0
"3314","EAP","decidedly",12,0.000164735599363022,0,0
"3315","EAP","deciding",2,2.74559332271704e-05,1.09861228866811,3.01634256402205e-05
"3316","EAP","decision",5,6.8639833067926e-05,0,0
"3317","EAP","decisions",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3318","EAP","decisive",6,8.23677996815112e-05,0.405465108108164,3.33972688024956e-05
"3319","EAP","decisively",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3320","EAP","deck",10,0.000137279666135852,0,0
"3321","EAP","declaration",2,2.74559332271704e-05,0.405465108108164,1.11324229341652e-05
"3322","EAP","declare",2,2.74559332271704e-05,0.405465108108164,1.11324229341652e-05
"3323","EAP","declared",5,6.8639833067926e-05,0,0
"3324","EAP","declares",1,1.37279666135852e-05,0,0
"3325","EAP","declaring",3,4.11838998407556e-05,0.405465108108164,1.66986344012478e-05
"3326","EAP","decline",1,1.37279666135852e-05,0,0
"3327","EAP","declined",5,6.8639833067926e-05,0,0
"3328","EAP","declines",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3329","EAP","declining",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3330","EAP","declivity",2,2.74559332271704e-05,0.405465108108164,1.11324229341652e-05
"3331","EAP","decollavimus",2,2.74559332271704e-05,1.09861228866811,3.01634256402205e-05
"3332","EAP","decomposed",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3333","EAP","decomposition",12,0.000164735599363022,0.405465108108164,6.67945376049911e-05
"3334","EAP","decora",2,2.74559332271704e-05,1.09861228866811,3.01634256402205e-05
"3335","EAP","decoration",2,2.74559332271704e-05,0.405465108108164,1.11324229341652e-05
"3336","EAP","decorations",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3337","EAP","decorist",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3338","EAP","decorum",2,2.74559332271704e-05,0.405465108108164,1.11324229341652e-05
"3339","EAP","decrease",4,5.49118664543408e-05,0.405465108108164,2.22648458683304e-05
"3340","EAP","decreases",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3341","EAP","decreasing",3,4.11838998407556e-05,1.09861228866811,4.52451384603307e-05
"3342","EAP","decree",2,2.74559332271704e-05,0.405465108108164,1.11324229341652e-05
"3343","EAP","decrees",2,2.74559332271704e-05,0.405465108108164,1.11324229341652e-05
"3344","EAP","decypher",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3345","EAP","decyphering",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3346","EAP","deduce",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3347","EAP","deduced",5,6.8639833067926e-05,0,0
"3348","EAP","deducible",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3349","EAP","deducing",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3350","EAP","deductions",8,0.000109823732908682,0.405465108108164,4.45296917366607e-05
"3351","EAP","deductive",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3352","EAP","dee",4,5.49118664543408e-05,0.405465108108164,2.22648458683304e-05
"3353","EAP","deed",9,0.000123551699522267,0,0
"3354","EAP","deeds",3,4.11838998407556e-05,0,0
"3355","EAP","deem",1,1.37279666135852e-05,0,0
"3356","EAP","deemed",6,8.23677996815112e-05,0,0
"3357","EAP","deep",64,0.000878589863269452,0,0
"3358","EAP","deepen",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3359","EAP","deepened",4,5.49118664543408e-05,0.405465108108164,2.22648458683304e-05
"3360","EAP","deepening",2,2.74559332271704e-05,0.405465108108164,1.11324229341652e-05
"3361","EAP","deeper",2,2.74559332271704e-05,0,0
"3362","EAP","deepest",4,5.49118664543408e-05,0,0
"3363","EAP","deeply",9,0.000123551699522267,0,0
"3364","EAP","deer",2,2.74559332271704e-05,0.405465108108164,1.11324229341652e-05
"3365","EAP","default",3,4.11838998407556e-05,1.09861228866811,4.52451384603307e-05
"3366","EAP","defeat",1,1.37279666135852e-05,0,0
"3367","EAP","defeated",2,2.74559332271704e-05,1.09861228866811,3.01634256402205e-05
"3368","EAP","defect",6,8.23677996815112e-05,0.405465108108164,3.33972688024956e-05
"3369","EAP","defective",4,5.49118664543408e-05,0.405465108108164,2.22648458683304e-05
"3370","EAP","defects",4,5.49118664543408e-05,0.405465108108164,2.22648458683304e-05
"3371","EAP","defence",4,5.49118664543408e-05,0,0
"3372","EAP","defenceless",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3373","EAP","defend",1,1.37279666135852e-05,0,0
"3374","EAP","defended",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3375","EAP","deference",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3376","EAP","deferred",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3377","EAP","deferring",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3378","EAP","defiance",6,8.23677996815112e-05,1.09861228866811,9.04902769206614e-05
"3379","EAP","deficiencies",2,2.74559332271704e-05,0.405465108108164,1.11324229341652e-05
"3380","EAP","deficiency",5,6.8639833067926e-05,1.09861228866811,7.54085641005512e-05
"3381","EAP","deficient",4,5.49118664543408e-05,0.405465108108164,2.22648458683304e-05
"3382","EAP","defied",1,1.37279666135852e-05,0,0
"3383","EAP","define",10,0.000137279666135852,0,0
"3384","EAP","defined",6,8.23677996815112e-05,0,0
"3385","EAP","definite",11,0.000151007632749437,0,0
"3386","EAP","definiteness",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3387","EAP","definition",2,2.74559332271704e-05,0.405465108108164,1.11324229341652e-05
"3388","EAP","definitive",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3389","EAP","definitiveness",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3390","EAP","deflect",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3391","EAP","deformed",2,2.74559332271704e-05,0,0
"3392","EAP","deformity",2,2.74559332271704e-05,0,0
"3393","EAP","defy",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3394","EAP","defying",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3395","EAP","degradation",1,1.37279666135852e-05,0,0
"3396","EAP","degree",52,0.00071385426390643,0,0
"3397","EAP","degrees",31,0.000425566965021141,0,0
"3398","EAP","dei",2,2.74559332271704e-05,1.09861228866811,3.01634256402205e-05
"3399","EAP","deigning",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3400","EAP","deity",12,0.000164735599363022,0,0
"3401","EAP","dejected",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3402","EAP","del",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3403","EAP","delay",7,9.60957662950964e-05,0,0
"3404","EAP","deliberate",6,8.23677996815112e-05,0.405465108108164,3.33972688024956e-05
"3405","EAP","deliberately",4,5.49118664543408e-05,0.405465108108164,2.22648458683304e-05
"3406","EAP","deliberateness",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3407","EAP","deliberation",5,6.8639833067926e-05,1.09861228866811,7.54085641005512e-05
"3408","EAP","delicacy",7,9.60957662950964e-05,0,0
"3409","EAP","delicate",20,0.000274559332271704,0,0
"3410","EAP","delicately",2,2.74559332271704e-05,0,0
"3411","EAP","delicious",8,0.000109823732908682,0,0
"3412","EAP","deliciously",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3413","EAP","delight",18,0.000247103399044534,0,0
"3414","EAP","delighted",7,9.60957662950964e-05,0,0
"3415","EAP","delightful",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3416","EAP","delightfully",2,2.74559332271704e-05,1.09861228866811,3.01634256402205e-05
"3417","EAP","delighting",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3418","EAP","delineated",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3419","EAP","delineation",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3420","EAP","delirious",5,6.8639833067926e-05,0.405465108108164,2.7831057335413e-05
"3421","EAP","delirium",8,0.000109823732908682,0,0
"3422","EAP","deliver",2,2.74559332271704e-05,0,0
"3423","EAP","deliverance",3,4.11838998407556e-05,0.405465108108164,1.66986344012478e-05
"3424","EAP","delivered",3,4.11838998407556e-05,0,0
"3425","EAP","deliverer",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3426","EAP","deliverers",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3427","EAP","delivers",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3428","EAP","delivery",2,2.74559332271704e-05,0.405465108108164,1.11324229341652e-05
"3429","EAP","delly",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3430","EAP","deloraine",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3431","EAP","delphinus",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3432","EAP","deluc",9,0.000123551699522267,1.09861228866811,0.000135735415380992
"3433","EAP","deluc's",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3434","EAP","delude",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3435","EAP","deluge",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3436","EAP","deluged",2,2.74559332271704e-05,0.405465108108164,1.11324229341652e-05
"3437","EAP","delusion",1,1.37279666135852e-05,0,0
"3438","EAP","delusive",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3439","EAP","dem",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3440","EAP","demand",10,0.000137279666135852,0,0
"3441","EAP","demanded",16,0.000219647465817363,0,0
"3442","EAP","demanding",2,2.74559332271704e-05,0.405465108108164,1.11324229341652e-05
"3443","EAP","demands",2,2.74559332271704e-05,0,0
"3444","EAP","demeanor",10,0.000137279666135852,1.09861228866811,0.000150817128201102
"3445","EAP","demented",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3446","EAP","demerit",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3447","EAP","demijohns",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3448","EAP","demnition",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3449","EAP","democracy",2,2.74559332271704e-05,1.09861228866811,3.01634256402205e-05
"3450","EAP","democratic",2,2.74559332271704e-05,0.405465108108164,1.11324229341652e-05
"3451","EAP","democritus",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3452","EAP","demolished",1,1.37279666135852e-05,0,0
"3453","EAP","demon",14,0.000192191532590193,0.405465108108164,7.79269605391563e-05
"3454","EAP","demoniac",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3455","EAP","demoniacal",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3456","EAP","demoniacally",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3457","EAP","demons",3,4.11838998407556e-05,0.405465108108164,1.66986344012478e-05
"3458","EAP","demonstrable",2,2.74559332271704e-05,1.09861228866811,3.01634256402205e-05
"3459","EAP","demonstrably",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3460","EAP","demonstrate",5,6.8639833067926e-05,0.405465108108164,2.7831057335413e-05
"3461","EAP","demonstrated",1,1.37279666135852e-05,0,0
"3462","EAP","demonstrates",2,2.74559332271704e-05,1.09861228866811,3.01634256402205e-05
"3463","EAP","demonstration",7,9.60957662950964e-05,0,0
"3464","EAP","demonstrations",2,2.74559332271704e-05,0,0
"3465","EAP","demosthenes",3,4.11838998407556e-05,1.09861228866811,4.52451384603307e-05
"3466","EAP","demur",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3467","EAP","demure",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3468","EAP","demurely",2,2.74559332271704e-05,1.09861228866811,3.01634256402205e-05
"3469","EAP","demureness",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3470","EAP","den",12,0.000164735599363022,0,0
"3471","EAP","denial",1,1.37279666135852e-05,0,0
"3472","EAP","denied",5,6.8639833067926e-05,0,0
"3473","EAP","denies",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3474","EAP","denis",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3475","EAP","denizens",2,2.74559332271704e-05,0.405465108108164,1.11324229341652e-05
"3476","EAP","denn",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3477","EAP","denominate",2,2.74559332271704e-05,1.09861228866811,3.01634256402205e-05
"3478","EAP","denominated",2,2.74559332271704e-05,1.09861228866811,3.01634256402205e-05
"3479","EAP","denomination",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3480","EAP","denoted",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3481","EAP","denouement",2,2.74559332271704e-05,1.09861228866811,3.01634256402205e-05
"3482","EAP","denouncement",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3483","EAP","denouncing",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3484","EAP","dense",12,0.000164735599363022,0,0
"3485","EAP","densely",3,4.11838998407556e-05,1.09861228866811,4.52451384603307e-05
"3486","EAP","denser",4,5.49118664543408e-05,0.405465108108164,2.22648458683304e-05
"3487","EAP","densities",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3488","EAP","density",7,9.60957662950964e-05,1.09861228866811,0.000105571989740772
"3489","EAP","dents",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3490","EAP","deny",12,0.000164735599363022,0,0
"3491","EAP","denying",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3492","EAP","depart",4,5.49118664543408e-05,0,0
"3493","EAP","departed",25,0.00034319916533963,0,0
"3494","EAP","departing",1,1.37279666135852e-05,0,0
"3495","EAP","departs",2,2.74559332271704e-05,0.405465108108164,1.11324229341652e-05
"3496","EAP","departure",18,0.000247103399044534,0,0
"3497","EAP","depend",4,5.49118664543408e-05,0,0
"3498","EAP","depended",7,9.60957662950964e-05,0,0
"3499","EAP","dependence",2,2.74559332271704e-05,1.09861228866811,3.01634256402205e-05
"3500","EAP","dependent",2,2.74559332271704e-05,0.405465108108164,1.11324229341652e-05
"3501","EAP","depending",2,2.74559332271704e-05,1.09861228866811,3.01634256402205e-05
"3502","EAP","depends",7,9.60957662950964e-05,0.405465108108164,3.89634802695781e-05
"3503","EAP","depict",3,4.11838998407556e-05,0,0
"3504","EAP","depicted",3,4.11838998407556e-05,0,0
"3505","EAP","deplorable",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3506","EAP","depopulated",2,2.74559332271704e-05,0.405465108108164,1.11324229341652e-05
"3507","EAP","deposed",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3508","EAP","deposes",10,0.000137279666135852,1.09861228866811,0.000150817128201102
"3509","EAP","deposit",5,6.8639833067926e-05,0,0
"3510","EAP","deposited",21,0.000288287298885289,0.405465108108164,0.000116890440808734
"3511","EAP","depositing",2,2.74559332271704e-05,0.405465108108164,1.11324229341652e-05
"3512","EAP","deposition",2,2.74559332271704e-05,0.405465108108164,1.11324229341652e-05
"3513","EAP","deposits",2,2.74559332271704e-05,0.405465108108164,1.11324229341652e-05
"3514","EAP","depot",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3515","EAP","deprecates",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3516","EAP","depreciations",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3517","EAP","depressed",4,5.49118664543408e-05,0,0
"3518","EAP","depression",4,5.49118664543408e-05,0,0
"3519","EAP","depressions",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3520","EAP","deprive",2,2.74559332271704e-05,0.405465108108164,1.11324229341652e-05
"3521","EAP","deprived",9,0.000123551699522267,0.405465108108164,5.00959032037433e-05
"3522","EAP","depth",13,0.000178463565976608,0,0
"3523","EAP","depths",8,0.000109823732908682,0,0
"3524","EAP","deputed",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3525","EAP","der",5,6.8639833067926e-05,0.405465108108164,2.7831057335413e-05
"3526","EAP","derision",2,2.74559332271704e-05,1.09861228866811,3.01634256402205e-05
"3527","EAP","derisive",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3528","EAP","derivable",2,2.74559332271704e-05,1.09861228866811,3.01634256402205e-05
"3529","EAP","derivation",3,4.11838998407556e-05,1.09861228866811,4.52451384603307e-05
"3530","EAP","derivationibus",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3531","EAP","derivative",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3532","EAP","derive",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3533","EAP","derived",9,0.000123551699522267,0,0
"3534","EAP","derives",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3535","EAP","des",18,0.000247103399044534,1.09861228866811,0.000271470830761984
"3536","EAP","descant",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3537","EAP","descanted",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3538","EAP","descend",8,0.000109823732908682,0,0
"3539","EAP","descendant",1,1.37279666135852e-05,0,0
"3540","EAP","descended",16,0.000219647465817363,0,0
"3541","EAP","descending",8,0.000109823732908682,0,0
"3542","EAP","descends",3,4.11838998407556e-05,0.405465108108164,1.66986344012478e-05
"3543","EAP","descensus",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3544","EAP","descent",33,0.000453022898248311,0,0
"3545","EAP","descents",2,2.74559332271704e-05,1.09861228866811,3.01634256402205e-05
"3546","EAP","describe",20,0.000274559332271704,0,0
"3547","EAP","describes",1,1.37279666135852e-05,0,0
"3548","EAP","describing",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3549","EAP","description",17,0.000233375432430948,0,0
"3550","EAP","descriptions",1,1.37279666135852e-05,0,0
"3551","EAP","descriptive",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3552","EAP","dese",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3553","EAP","desecrating",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3554","EAP","desert",4,5.49118664543408e-05,0,0
"3555","EAP","deserted",3,4.11838998407556e-05,0,0
"3556","EAP","deserve",1,1.37279666135852e-05,0.405465108108164,5.56621146708259e-06
"3557","EAP","deserved",7,9.60957662950964e-05,0,0
"3558","EAP","deserves",2,2.74559332271704e-05,0.405465108108164,1.11324229341652e-05
"3559","EAP","déshabillé",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3560","EAP","desideratum",2,2.74559332271704e-05,1.09861228866811,3.01634256402205e-05
"3561","EAP","design",52,0.00071385426390643,0,0
"3562","EAP","designate",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3563","EAP","designated",5,6.8639833067926e-05,0.405465108108164,2.7831057335413e-05
"3564","EAP","designates",2,2.74559332271704e-05,1.09861228866811,3.01634256402205e-05
"3565","EAP","designations",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3566","EAP","designed",10,0.000137279666135852,0,0
"3567","EAP","designs",6,8.23677996815112e-05,0,0
"3568","EAP","desire",21,0.000288287298885289,0,0
"3569","EAP","desired",12,0.000164735599363022,0,0
"3570","EAP","desires",1,1.37279666135852e-05,0,0
"3571","EAP","desirous",3,4.11838998407556e-05,0.405465108108164,1.66986344012478e-05
"3572","EAP","desk",1,1.37279666135852e-05,0,0
"3573","EAP","desks",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3574","EAP","desolate",9,0.000123551699522267,0,0
"3575","EAP","desolation",4,5.49118664543408e-05,0,0
"3576","EAP","desoulieres",1,1.37279666135852e-05,1.09861228866811,1.50817128201102e-05
"3577","EAP","despair",26,0.000356927131953215,0,0
